id,Date,State,Total Confirmed Cases,Total Deaths
4436,Tue 12/22,North Dakota,90459,1244
4437,Tue 12/22,Northern Mariana Islands,116,2
4438,Tue 12/22,Ohio,637032,8252
4439,Tue 12/22,Oklahoma,265620,2240
4440,Tue 12/22,Oregon,105091,1382
4441,Tue 12/22,Pennsylvania,577183,14244
4442,Tue 12/22,Puerto Rico,103527,1391
4443,Tue 12/22,Rhode Island,81187,1678
4444,Tue 12/22,South Carolina,278055,4976
4445,Tue 12/22,South Dakota,95509,1381
4446,Tue 12/22,Tennessee,519475,6205
4447,Tue 12/22,Texas,1632297,26363
4448,Tue 12/22,Utah,255085,1175
4449,Tue 12/22,Vermont,6608,112
4450,Tue 12/22,Virgin Islands,1934,23
4451,Tue 12/22,Virginia,314481,4705
4452,Tue 12/22,Washington,232204,3214
4453,Tue 12/22,West Virginia,74737,1171
4454,Tue 12/22,Wisconsin,497380,4882
4455,Tue 12/22,Wyoming,42379,373
4456,Wed 12/23,Alabama,334569,4587
4457,Wed 12/23,Alaska,44602,189
4458,Wed 12/23,Arizona,475706,8184
4459,Wed 12/23,Arkansas,207941,3376
4460,Wed 12/23,California,2013188,23633
4461,Wed 12/23,Colorado,318027,4531
4462,Wed 12/23,Connecticut,170705,5736
4463,Wed 12/23,Delaware,52235,872
4464,Wed 12/23,District of Columbia,27226,751
4465,Wed 12/23,Florida,1234391,20873
4466,Wed 12/23,Georgia,587472,10193
4467,Wed 12/23,Guam,8180,121
4468,Wed 12/23,Hawaii,20582,283
4469,Wed 12/23,Idaho,134258,1343
4470,Wed 12/23,Illinois,919992,16846
4471,Wed 12/23,Indiana,479476,7645
4472,Wed 12/23,Iowa,272112,3668
4473,Wed 12/23,Kansas,212871,2507
4474,Wed 12/23,Kentucky,252978,2774
4475,Wed 12/23,Louisiana,293934,7226
4476,Wed 12/23,Maine,20491,311
4477,Wed 12/23,Maryland,258129,5568
4478,Wed 12/23,Massachusetts,335988,11887
4479,Wed 12/23,Michigan,507775,12405
4480,Wed 12/23,Minnesota,402578,5030
4481,Wed 12/23,Mississippi,200325,4533
4482,Wed 12/23,Missouri,396409,5588
4483,Wed 12/23,Montana,78591,917
4484,Wed 12/23,Nebraska,159861,1586
4485,Wed 12/23,Nevada,210319,2885
4486,Wed 12/23,New Hampshire,38512,677
4487,Wed 12/23,New Jersey,447083,18466
4488,Wed 12/23,New Mexico,133242,2243
4489,Wed 12/23,New York,882895,36454
4490,Wed 12/23,North Carolina,497869,6418
4491,Wed 12/23,North Dakota,90729,1249
4492,Wed 12/23,Northern Mariana Islands,118,2
4493,Wed 12/23,Ohio,644822,8361
4494,Wed 12/23,Oklahoma,269276,2283
4495,Wed 12/23,Oregon,106020,1409
4496,Wed 12/23,Pennsylvania,586908,14470
4497,Wed 12/23,Puerto Rico,104103,1408
4498,Wed 12/23,Rhode Island,82066,1704
4499,Wed 12/23,South Carolina,282230,5028
4500,Wed 12/23,South Dakota,96040,1389
4501,Wed 12/23,Tennessee,527326,6316
4502,Wed 12/23,Texas,1652994,26624
4503,Wed 12/23,Utah,257697,1196
4504,Wed 12/23,Vermont,6680,117
4505,Wed 12/23,Virgin Islands,1950,23
4506,Wed 12/23,Virginia,319133,4760
4507,Wed 12/23,Washington,234832,3245
4508,Wed 12/23,West Virginia,75936,1194
4509,Wed 12/23,Wisconsin,500443,4956
4510,Wed 12/23,Wyoming,42664,373
4511,Thu 12/24,Alabama,338801,4676
4512,Thu 12/24,Alaska,44876,191
4513,Thu 12/24,Arizona,483502,8301
4514,Thu 12/24,Arkansas,211145,3406
4515,Thu 12/24,California,2047919,23944
4516,Thu 12/24,Colorado,320714,4610
4517,Thu 12/24,Connecticut,172743,5791
4518,Thu 12/24,Delaware,53015,888
4519,Thu 12/24,District of Columbia,27436,756
4520,Thu 12/24,Florida,1247538,20994
4521,Thu 12/24,Georgia,597753,10256
4522,Thu 12/24,Guam,8235,122
4523,Thu 12/24,Hawaii,20707,283
4524,Thu 12/24,Idaho,135383,1353
4525,Thu 12/24,Illinois,926967,16964
4526,Thu 12/24,Indiana,485681,7730
4527,Thu 12/24,Iowa,273661,3739
4528,Thu 12/24,Kansas,212962,2507
4529,Thu 12/24,Kentucky,253437,2780
4530,Thu 12/24,Louisiana,296499,7272
4531,Thu 12/24,Maine,21226,317
4532,Thu 12/24,Maryland,260994,5627
4533,Thu 12/24,Massachusetts,341925,11963
4534,Thu 12/24,Michigan,508029,12406
4535,Thu 12/24,Minnesota,404462,5109
4536,Thu 12/24,Mississippi,202651,4556
4537,Thu 12/24,Missouri,399528,5627
4538,Thu 12/24,Montana,79066,918
4539,Thu 12/24,Nebraska,160622,1590
4540,Thu 12/24,Nevada,212662,2926
4541,Thu 12/24,New Hampshire,38902,690
4542,Thu 12/24,New Jersey,451787,18544
4543,Thu 12/24,New Mexico,135166,2272
4544,Thu 12/24,New York,896242,36604
4545,Thu 12/24,North Carolina,498005,6420
4546,Thu 12/24,North Dakota,90955,1267
4547,Thu 12/24,Northern Mariana Islands,118,2
4548,Thu 12/24,Ohio,653650,8456
4549,Thu 12/24,Oklahoma,272553,2328
4550,Thu 12/24,Oregon,106822,1417
4551,Thu 12/24,Pennsylvania,596122,14759
4552,Thu 12/24,Puerto Rico,104423,1423
4553,Thu 12/24,Rhode Island,82066,1704
4554,Thu 12/24,South Carolina,285028,5043
4555,Thu 12/24,South Dakota,96546,1430
4556,Thu 12/24,Tennessee,532375,6367
4557,Thu 12/24,Texas,1661007,26879
4558,Thu 12/24,Utah,260589,1205
4559,Thu 12/24,Vermont,6781,120
4560,Thu 12/24,Virgin Islands,1967,23
4561,Thu 12/24,Virginia,323915,4791
4562,Thu 12/24,Washington,237269,3268
4563,Thu 12/24,West Virginia,77239,1228
4564,Thu 12/24,Wisconsin,503706,5022
4565,Thu 12/24,Wyoming,42664,373
4566,Fri 12/25,Alabama,342426,4680
4567,Fri 12/25,Alaska,44876,191
4568,Fri 12/25,Arizona,486993,8409
4569,Fri 12/25,Arkansas,213267,3438
4570,Fri 12/25,California,2064691,23964
4571,Fri 12/25,Colorado,323329,4631
4572,Fri 12/25,Connecticut,172743,5791
4573,Fri 12/25,Delaware,53653,891
4574,Fri 12/25,District of Columbia,27436,756
4575,Fri 12/25,Florida,1247538,20994
4576,Fri 12/25,Georgia,603246,10303
4577,Fri 12/25,Guam,8237,122
4578,Fri 12/25,Hawaii,20861,283
4579,Fri 12/25,Idaho,135383,1353
4580,Fri 12/25,Illinois,932427,17155
4581,Fri 12/25,Indiana,491125,7770
4582,Fri 12/25,Iowa,274266,3744
4583,Fri 12/25,Kansas,213076,2507
4584,Fri 12/25,Kentucky,253824,2782
4585,Fri 12/25,Louisiana,296499,7272
4586,Fri 12/25,Maine,21547,319
4587,Fri 12/25,Maryland,263326,5659
4588,Fri 12/25,Massachusetts,341925,11963
4589,Fri 12/25,Michigan,508171,12406
4590,Fri 12/25,Minnesota,404462,5109
4591,Fri 12/25,Mississippi,204178,4562
4592,Fri 12/25,Missouri,400714,5633
4593,Fri 12/25,Montana,79066,918
4594,Fri 12/25,Nebraska,161265,1583
4595,Fri 12/25,Nevada,214077,2943
4596,Fri 12/25,New Hampshire,38902,690
4597,Fri 12/25,New Jersey,456847,18595
4598,Fri 12/25,New Mexico,136622,2309
4599,Fri 12/25,New York,909123,36739
4600,Fri 12/25,North Carolina,498005,6420
4601,Fri 12/25,North Dakota,91229,1271
4602,Fri 12/25,Northern Mariana Islands,118,2
4603,Fri 12/25,Ohio,653650,8456
4604,Fri 12/25,Oklahoma,272553,2328
4605,Fri 12/25,Oregon,107833,1431
4606,Fri 12/25,Pennsylvania,602605,14892
4607,Fri 12/25,Puerto Rico,105039,1432
4608,Fri 12/25,Rhode Island,82066,1704
4609,Fri 12/25,South Carolina,285028,5043
4610,Fri 12/25,South Dakota,96546,1430
4611,Fri 12/25,Tennessee,541267,6367
4612,Fri 12/25,Texas,1663094,27042
4613,Fri 12/25,Utah,260589,1205
4614,Fri 12/25,Vermont,6781,120
4615,Fri 12/25,Virgin Islands,1979,23
4616,Fri 12/25,Virginia,327993,4820
4617,Fri 12/25,Washington,237689,3268
4618,Fri 12/25,West Virginia,78836,1247
4619,Fri 12/25,Wisconsin,505345,5028
4620,Fri 12/25,Wyoming,42664,373
4621,Sat 12/26,Alabama,343458,4685
4622,Sat 12/26,Alaska,45247,192
4623,Sat 12/26,Arizona,493277,8424
4624,Sat 12/26,Arkansas,213969,3441
4625,Sat 12/26,California,2129678,24221
4626,Sat 12/26,Colorado,324869,4652
4627,Sat 12/26,Connecticut,172743,5791
4628,Sat 12/26,Delaware,54473,895
4629,Sat 12/26,District of Columbia,27710,762
4630,Sat 12/26,Florida,1264580,21134
4631,Sat 12/26,Georgia,607133,10352
4632,Sat 12/26,Guam,8238,122
4633,Sat 12/26,Hawaii,20970,283
4634,Sat 12/26,Idaho,135886,1357
4635,Sat 12/26,Illinois,935849,17225
4636,Sat 12/26,Indiana,494967,7801
4637,Sat 12/26,Iowa,274793,3744
4638,Sat 12/26,Kansas,213091,2507
4639,Sat 12/26,Kentucky,257453,2821
4640,Sat 12/26,Louisiana,296499,7272
4641,Sat 12/26,Maine,21547,319
4642,Sat 12/26,Maryland,265606,5680
4643,Sat 12/26,Massachusetts,349602,12010
4644,Sat 12/26,Michigan,515484,12680
4645,Sat 12/26,Minnesota,406604,5166
4646,Sat 12/26,Mississippi,205023,4565
4647,Sat 12/26,Missouri,402344,5642
4648,Sat 12/26,Montana,79521,919
4649,Sat 12/26,Nebraska,161579,1584
4650,Sat 12/26,Nevada,216329,2951
4651,Sat 12/26,New Hampshire,39933,701
4652,Sat 12/26,New Jersey,460846,18613
4653,Sat 12/26,New Mexico,137227,2318
4654,Sat 12/26,New York,920171,36870
4655,Sat 12/26,North Carolina,514724,6574
4656,Sat 12/26,North Dakota,91362,1271
4657,Sat 12/26,Northern Mariana Islands,122,2
4658,Sat 12/26,Ohio,664668,8476
4659,Sat 12/26,Oklahoma,276508,2357
4660,Sat 12/26,Oregon,108348,1431
4661,Sat 12/26,Pennsylvania,609682,14915
4662,Sat 12/26,Puerto Rico,106058,1432
4663,Sat 12/26,Rhode Island,82066,1704
4664,Sat 12/26,South Carolina,288892,5124
4665,Sat 12/26,South Dakota,96963,1446
4666,Sat 12/26,Tennessee,546245,6382
4667,Sat 12/26,Texas,1668843,27062
4668,Sat 12/26,Utah,264078,1212
4669,Sat 12/26,Vermont,6966,121
4670,Sat 12/26,Virgin Islands,1979,23
4671,Sat 12/26,Virginia,329577,4840
4672,Sat 12/26,Washington,240763,3283
4673,Sat 12/26,West Virginia,80177,1253
4674,Sat 12/26,Wisconsin,506022,5032
4675,Sat 12/26,Wyoming,43146,373
4676,Sun 12/27,Alabama,345628,4691
4677,Sun 12/27,Alaska,45547,192
4678,Sun 12/27,Arizona,494489,8427
4679,Sun 12/27,Arkansas,214877,3482
4680,Sun 12/27,California,2167233,24283
4681,Sun 12/27,Colorado,326276,4660
4682,Sun 12/27,Connecticut,172743,5791
4683,Sun 12/27,Delaware,55057,897
4684,Sun 12/27,District of Columbia,28202,768
4685,Sun 12/27,Florida,1271971,21211
4686,Sun 12/27,Georgia,610574,10356
4687,Sun 12/27,Guam,8239,122
4688,Sun 12/27,Hawaii,21064,283
4689,Sun 12/27,Idaho,136281,1357
4690,Sun 12/27,Illinois,939671,17336
4691,Sun 12/27,Indiana,496795,7843
4692,Sun 12/27,Iowa,275299,3745
4693,Sun 12/27,Kansas,213173,2507
4694,Sun 12/27,Kentucky,258820,2845
4695,Sun 12/27,Louisiana,299722,7291
4696,Sun 12/27,Maine,21880,323
4697,Sun 12/27,Maryland,267455,5712
4698,Sun 12/27,Massachusetts,352736,12110
4699,Sun 12/27,Michigan,515576,12680
4700,Sun 12/27,Minnesota,409120,5206
4701,Sun 12/27,Mississippi,206388,4606
4702,Sun 12/27,Missouri,404201,5656
4703,Sun 12/27,Montana,79780,924
4704,Sun 12/27,Nebraska,162202,1584
4705,Sun 12/27,Nevada,217653,2965
4706,Sun 12/27,New Hampshire,40809,708
4707,Sun 12/27,New Jersey,463166,18630
4708,Sun 12/27,New Mexico,137968,2348
4709,Sun 12/27,New York,928376,37000
4710,Sun 12/27,North Carolina,517449,6592
4711,Sun 12/27,North Dakota,91472,1273
4712,Sun 12/27,Northern Mariana Islands,122,2
4713,Sun 12/27,Ohio,670525,8509
4714,Sun 12/27,Oklahoma,279139,2370
4715,Sun 12/27,Oregon,109734,1436
4716,Sun 12/27,Pennsylvania,614303,15040
4717,Sun 12/27,Puerto Rico,106842,1445
4718,Sun 12/27,Rhode Island,82066,1704
4719,Sun 12/27,South Carolina,296179,5155
4720,Sun 12/27,South Dakota,97390,1446
4721,Sun 12/27,Tennessee,549299,6451
4722,Sun 12/27,Texas,1691515,27110
4723,Sun 12/27,Utah,264874,1214
4724,Sun 12/27,Vermont,7029,127
4725,Sun 12/27,Virgin Islands,1979,23
4726,Sun 12/27,Virginia,333576,4854
4727,Sun 12/27,Washington,241036,3283
4728,Sun 12/27,West Virginia,80710,1254
4729,Sun 12/27,Wisconsin,508580,5042
4730,Sun 12/27,Wyoming,43200,373
4731,Mon 12/28,Alabama,347897,4712
4732,Mon 12/28,Alaska,45674,192
4733,Mon 12/28,Arizona,504616,8469
4734,Mon 12/28,Arkansas,216528,3537
4735,Mon 12/28,California,2208953,24529
4736,Mon 12/28,Colorado,328249,4699
4737,Mon 12/28,Connecticut,181200,5904
4738,Mon 12/28,Delaware,55488,898
4739,Mon 12/28,District of Columbia,28342,771
4740,Mon 12/28,Florida,1280169,21307
4741,Mon 12/28,Georgia,614716,10363
4742,Mon 12/28,Guam,8250,122
4743,Mon 12/28,Hawaii,21109,283
4744,Mon 12/28,Idaho,137449,1381
4745,Mon 12/28,Illinois,944402,17476
4746,Mon 12/28,Indiana,499256,7886
4747,Mon 12/28,Iowa,276649,3745
4748,Mon 12/28,Kansas,219095,2548
4749,Mon 12/28,Kentucky,261009,2871
4750,Mon 12/28,Louisiana,300539,7336
4751,Mon 12/28,Maine,22319,326
4752,Mon 12/28,Maryland,269442,5740
4753,Mon 12/28,Massachusetts,356934,12158
4754,Mon 12/28,Michigan,519291,12744
4755,Mon 12/28,Minnesota,410197,5219
4756,Mon 12/28,Mississippi,208089,4634
4757,Mon 12/28,Missouri,407193,5668
4758,Mon 12/28,Montana,80080,927
4759,Mon 12/28,Nebraska,163197,1614
4760,Mon 12/28,Nevada,218666,2973
4761,Mon 12/28,New Hampshire,41670,715
4762,Mon 12/28,New Jersey,465910,18651
4763,Mon 12/28,New Mexico,138659,2384
4764,Mon 12/28,New York,938710,37118
4765,Mon 12/28,North Carolina,521990,6601
4766,Mon 12/28,North Dakota,91565,1277
4767,Mon 12/28,Northern Mariana Islands,122,2
4768,Mon 12/28,Ohio,675044,8571
4769,Mon 12/28,Oklahoma,282587,2383
4770,Mon 12/28,Oregon,110303,1438
4771,Mon 12/28,Pennsylvania,619425,15114
4772,Mon 12/28,Puerto Rico,107273,1456
4773,Mon 12/28,Rhode Island,85602,1742
4774,Mon 12/28,South Carolina,298050,5173
4775,Mon 12/28,South Dakota,97658,1446
4776,Mon 12/28,Tennessee,552794,6524
4777,Mon 12/28,Texas,1711986,27245
4778,Mon 12/28,Utah,266590,1223
4779,Mon 12/28,Vermont,7120,129
4780,Mon 12/28,Virgin Islands,1979,23
4781,Mon 12/28,Virginia,336175,4861
4782,Mon 12/28,Washington,243547,3300
4783,Mon 12/28,West Virginia,81436,1263
4784,Mon 12/28,Wisconsin,510137,5065
4785,Mon 12/28,Wyoming,43704,405
4786,Tue 12/29,Alabama,351804,4737
4787,Tue 12/29,Alaska,45856,193
4788,Tue 12/29,Arizona,510548,8647
4789,Tue 12/29,Arkansas,219246,3603
4790,Tue 12/29,California,2243119,24954
4791,Tue 12/29,Colorado,330118,4758
4792,Tue 12/29,Connecticut,181967,5924
4793,Tue 12/29,Delaware,56189,898
4794,Tue 12/29,District of Columbia,28535,775
4795,Tue 12/29,Florida,1292244,21408
4796,Tue 12/29,Georgia,623901,10439
4797,Tue 12/29,Guam,8262,122
4798,Tue 12/29,Hawaii,21180,283
4799,Tue 12/29,Idaho,138909,1396
4800,Tue 12/29,Illinois,950122,17606
4801,Tue 12/29,Indiana,503242,8051
4802,Tue 12/29,Iowa,278310,3812
4803,Tue 12/29,Kansas,219415,2548
4804,Tue 12/29,Kentucky,264150,2903
4805,Tue 12/29,Louisiana,304485,7397
4806,Tue 12/29,Maine,22909,333
4807,Tue 12/29,Maryland,271267,5803
4808,Tue 12/29,Massachusetts,361079,12218
4809,Tue 12/29,Michigan,523085,12956
4810,Tue 12/29,Minnesota,411169,5255
4811,Tue 12/29,Mississippi,210032,4719
4812,Tue 12/29,Missouri,410334,5766
4813,Tue 12/29,Montana,80516,939
4814,Tue 12/29,Nebraska,164200,1630
4815,Tue 12/29,Nevada,220391,3035
4816,Tue 12/29,New Hampshire,42697,735
4817,Tue 12/29,New Jersey,469567,18777
4818,Tue 12/29,New Mexico,139908,2405
4819,Tue 12/29,New York,950730,37256
4820,Tue 12/29,North Carolina,526439,6630
4821,Tue 12/29,North Dakota,91836,1283
4822,Tue 12/29,Northern Mariana Islands,122,2
4823,Tue 12/29,Ohio,682570,8722
4824,Tue 12/29,Oklahoma,283781,2405
4825,Tue 12/29,Oregon,111258,1457
4826,Tue 12/29,Pennsylvania,628083,15389
4827,Tue 12/29,Puerto Rico,109405,1460
4828,Tue 12/29,Rhode Island,86789,1760
4829,Tue 12/29,South Carolina,300602,5198
4830,Tue 12/29,South Dakota,98158,1446
4831,Tue 12/29,Tennessee,557554,6647
4832,Tue 12/29,Texas,1735809,27499
4833,Tue 12/29,Utah,269326,1238
4834,Tue 12/29,Vermont,7202,130
4835,Tue 12/29,Virgin Islands,1979,23
4836,Tue 12/29,Virginia,340297,4920
4837,Tue 12/29,Washington,245692,3433
4838,Tue 12/29,West Virginia,82773,1284
4839,Tue 12/29,Wisconsin,513056,5157
4840,Tue 12/29,Wyoming,43923,405
4841,Wed 12/30,Alabama,356820,4774
4842,Wed 12/30,Alaska,46241,195
4843,Wed 12/30,Arizona,515366,8726
4844,Wed 12/30,Arkansas,222430,3637
4845,Wed 12/30,California,2275505,25391
4846,Wed 12/30,Colorado,332686,4822
4847,Wed 12/30,Connecticut,183663,5964
4848,Wed 12/30,Delaware,56596,921
4849,Wed 12/30,District of Columbia,28758,780
4850,Wed 12/30,Florida,1306115,21545
4851,Wed 12/30,Georgia,632861,10503
4852,Wed 12/30,Guam,8277,122
4853,Wed 12/30,Hawaii,21284,283
4854,Wed 12/30,Idaho,140150,1409
4855,Wed 12/30,Illinois,957853,17813
4856,Wed 12/30,Indiana,507979,8160
4857,Wed 12/30,Iowa,280067,3822
4858,Wed 12/30,Kansas,225361,2741
4859,Wed 12/30,Kentucky,267990,2943
4860,Wed 12/30,Louisiana,311229,7448
4861,Wed 12/30,Maine,23499,334
4862,Wed 12/30,Maryland,273881,5848
4863,Wed 12/30,Massachusetts,367918,12338
4864,Wed 12/30,Michigan,526932,13008
4865,Wed 12/30,Minnesota,413166,5321
4866,Wed 12/30,Mississippi,213055,4747
4867,Wed 12/30,Missouri,414075,5846
4868,Wed 12/30,Montana,81352,950
4869,Wed 12/30,Nebraska,165708,1640
4870,Wed 12/30,Nevada,223033,3081
4871,Wed 12/30,New Hampshire,43242,741
4872,Wed 12/30,New Jersey,474285,18952
4873,Wed 12/30,New Mexico,141219,2438
4874,Wed 12/30,New York,963647,37412
4875,Wed 12/30,North Carolina,535120,6780
4876,Wed 12/30,North Dakota,92208,1289
4877,Wed 12/30,Northern Mariana Islands,122,2
4878,Wed 12/30,Ohio,690748,8855
4879,Wed 12/30,Oklahoma,287030,2453
4880,Wed 12/30,Oregon,112301,1478
4881,Wed 12/30,Pennsylvania,636710,15718
4882,Wed 12/30,Puerto Rico,109503,1484
4883,Wed 12/30,Rhode Island,87949,1777
4884,Wed 12/30,South Carolina,303475,5249
4885,Wed 12/30,South Dakota,98720,1464
4886,Wed 12/30,Tennessee,566457,6748
4887,Wed 12/30,Texas,1755293,27821
4888,Wed 12/30,Utah,271940,1259
4889,Wed 12/30,Vermont,7276,134
4890,Wed 12/30,Virgin Islands,2010,23
4891,Wed 12/30,Virginia,344345,4984
4892,Wed 12/30,Washington,247455,3486
4893,Wed 12/30,West Virginia,84225,1318
4894,Wed 12/30,Wisconsin,516226,5195
4895,Wed 12/30,Wyoming,44133,405
4896,Thu 12/31,Alabama,361226,4827
4897,Thu 12/31,Alaska,46740,198
4898,Thu 12/31,Arizona,523829,8879
4899,Thu 12/31,Arkansas,225138,3676
4900,Thu 12/31,California,2307706,25963
4901,Thu 12/31,Colorado,335579,4879
4902,Thu 12/31,Connecticut,185708,5995
4903,Thu 12/31,Delaware,57456,926
4904,Thu 12/31,District of Columbia,28983,786
4905,Thu 12/31,Florida,1323307,21672
4906,Thu 12/31,Georgia,644065,10588
4907,Thu 12/31,Guam,8286,123
4908,Thu 12/31,Hawaii,21459,286
4909,Thu 12/31,Idaho,141388,1438
4910,Thu 12/31,Illinois,965840,17979
4911,Thu 12/31,Indiana,514455,8263
4912,Thu 12/31,Iowa,281712,3891
4913,Thu 12/31,Kansas,225455,2741
4914,Thu 12/31,Kentucky,268828,2956
4915,Thu 12/31,Louisiana,315275,7488
4916,Thu 12/31,Maine,24201,347
4917,Thu 12/31,Maryland,276834,5895
4918,Thu 12/31,Massachusetts,375178,12423
4919,Thu 12/31,Michigan,527199,13010
4920,Thu 12/31,Minnesota,415361,5382
4921,Thu 12/31,Mississippi,215811,4787
4922,Thu 12/31,Missouri,418948,5887
4923,Thu 12/31,Montana,81701,962
4924,Thu 12/31,Nebraska,167128,1679
4925,Thu 12/31,Nevada,225178,3136
4926,Thu 12/31,New Hampshire,44028,759
4927,Thu 12/31,New Jersey,479381,19042
4928,Thu 12/31,New Mexico,142897,2479
4929,Thu 12/31,New York,979040,37557
4930,Thu 12/31,North Carolina,541070,6811
4931,Thu 12/31,North Dakota,92502,1299
4932,Thu 12/31,Northern Mariana Islands,122,2
4933,Thu 12/31,Ohio,700380,8962
4934,Thu 12/31,Oklahoma,290936,2489
4935,Thu 12/31,Oregon,113929,1485
4936,Thu 12/31,Pennsylvania,646060,16020
4937,Thu 12/31,Puerto Rico,109906,1503
4938,Thu 12/31,Rhode Island,87949,1777
4939,Thu 12/31,South Carolina,307507,5296
4940,Thu 12/31,South Dakota,99164,1488
4941,Thu 12/31,Tennessee,572579,6846
4942,Thu 12/31,Texas,1772163,28155
4943,Thu 12/31,Utah,276612,1270
4944,Thu 12/31,Vermont,7412,136
4945,Thu 12/31,Virgin Islands,2031,23
4946,Thu 12/31,Virginia,349584,5032
4947,Thu 12/31,Washington,251064,3523
4948,Thu 12/31,West Virginia,85334,1338
4949,Thu 12/31,Wisconsin,520438,5245
4950,Thu 12/31,Wyoming,44409,438
